ExampleInput1.csv 352 0.4091 352 0.4091
ExampleInput2.csv 331 0.4924 331 0.4924
ExampleInput3.csv 589 0.5382 589 0.5382
ExampleInput4.csv 357 0.3053 219 0.3053
